id,ids,name,syn
ICD10:N48.5,"[""""""ICD10:N48.5""""""]",Ulcer of penis,['''Ulcer of penis''']
ICD10:N48.6,"[""""""ICD10:N48.6""""""]",Induratio penis plastica,"['''Peyronie disease''','''Induratio penis plastica''','''Plastic induration of penis''']"
ICD10:N48.8,"[""""""ICD10:N48.8""""""]",Other specified disorders of penis,"['''Atrophy of corpus cavernosum and penis''','''Other specified disorders of penis''','''Hypertrophy of corpus cavernosum and penis''','''Thrombosis of corpus cavernosum and penis''']"
ICD10:N48.9,"[""""""ICD10:N48.9""""""]","Disorder of penis, unspecified","['''Disorder of penis, unspecified''']"
ICD10:N49,"[""""""ICD10:N49""""""]","Inflammatory disorders of male genital organs, not elsewhere classified","['''Inflammatory disorders of male genital organs, not elsewhere classified''','''orchitis and epididymitisN45.-''','''inflammation of penisN48.1-N48.2''']"
ICD10:N49.0,"[""""""ICD10:N49.0""""""]",Inflammatory disorders of seminal vesicle,"['''Inflammatory disorders of seminal vesicle''','''Vesiculitis NOS''']"
ICD10:N49.1,"[""""""ICD10:N49.1""""""]","Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens","['''Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens''','''Vasitis''']"
ICD10:N49.2,"[""""""ICD10:N49.2""""""]",Inflammatory disorders of scrotum,['''Inflammatory disorders of scrotum''']
ICD10:N49.8,"[""""""ICD10:N49.8""""""]",Inflammatory disorders of other specified male genital organs,"['''Inflammation of multiple sites in male genital organs''','''Inflammatory disorders of other specified male genital organs''']"
ICD10:N49.9,"[""""""ICD10:N49.9""""""]",Inflammatory disorder of unspecified male genital organ,"['''Abscess of unspecified male genital organ''','''Cellulitis of unspecified male genital organ''','''Carbuncle of unspecified male genital organ''','''Boil of unspecified male genital organ''','''Inflammatory disorder of unspecified male genital organ''']"
ICD10:N50,"[""""""ICD10:N50""""""]",Other disorders of male genital organs,"['''Other disorders of male genital organs''','''torsion of testisN44''']"
ICD10:N50.0,"[""""""ICD10:N50.0""""""]",Atrophy of testis,['''Atrophy of testis''']
ICD10:N50.1,"[""""""ICD10:N50.1""""""]",Vascular disorders of male genital organs,"['''Thrombosis of male genital organs''','''Vascular disorders of male genital organs''','''Haemorrhage of male genital organs''','''Haematocele NOS of male genital organs''']"
ICD10:N50.8,"[""""""ICD10:N50.8""""""]",Other specified disorders of male genital organs,"['''Atrophy of scrotum, seminal vesicle, spermatic cord, testis [except atrophy], tunica vaginalis and vas deferens''','''Other specified disorders of male genital organs''','''Stricture of: spermatic cord''','''Hypertrophy of scrotum, seminal vesicle, spermatic cord, testis [except atrophy], tunica vaginalis and vas deferens''','''Stricture of: tunica vaginalis''','''Ulcer of scrotum, seminal vesicle, spermatic cord, testis [except atrophy], tunica vaginalis and vas deferens''']"
ICD10:N50.9,"[""""""ICD10:N50.9""""""]","Disorder of male genital organs, unspecified","['''Disorder of male genital organs, unspecified''']"
ICD10:N51,"[""""""ICD10:N51""""""]",Disorders of male genital organs in diseases classified elsewhere,['''Disorders of male genital organs in diseases classified elsewhere''']
ICD10:N51.0,"[""""""ICD10:N51.0""""""]",Disorders of prostate in diseases classified elsewhere,"['''Disorders of prostate in diseases classified elsewhere''','''Prostatitis: gonococcalA54.2''','''Prostatitis: tuberculousA18.1''','''Prostatitis: trichomonalA59.0''']"
ICD10:N51.1,"[""""""ICD10:N51.1""""""]",Disorders of testis and epididymis in diseases classified elsewhere,"['''Tuberculosis of: epididymisA18.1''','''Tuberculosis of: testisA18.1''','''Gonococcal: epididymitisA54.2''','''Gonococcal: orchitisA54.2''','''Chlamydial: orchitisA56.1''','''Disorders of testis and epididymis in diseases classified elsewhere''']"
ICD10:N51.2,"[""""""ICD10:N51.2""""""]",Balanitis in diseases classified elsewhere,"['''Balanitis in diseases classified elsewhere''','''Balanitis: candidalB37.4''','''Balanitis: amoebicA06.8''']"
ICD10:N51.8,"[""""""ICD10:N51.8""""""]",Other disorders of male genital organs in diseases classified elsewhere,"['''Other disorders of male genital organs in diseases classified elsewhere''','''Herpesviral [herpes simplex] infection of male genital tractA60.0''','''Tuberculosis of seminal vesicleA18.1''','''Filarial chylocele, tunica vaginalisB74.-''']"
ICD10:N60,"[""""""ICD10:N60""""""]",Benign mammary dysplasia,"['''Benign mammary dysplasia''','''fibrocystic mastopathy''']"
ICD10:N60.0,"[""""""ICD10:N60.0""""""]",Solitary cyst of breast,"['''Solitary cyst of breast''','''Cyst of breast''']"
ICD10:N60.1,"[""""""ICD10:N60.1""""""]",Diffuse cystic mastopathy,"['''Diffuse cystic mastopathy''','''Cystic breast''','''with epithelial proliferationN60.3''']"
ICD10:N60.2,"[""""""ICD10:N60.2""""""]",Fibroadenosis of breast,"['''Fibroadenosis of breast''','''fibroadenoma of breastD24''']"
ICD10:N60.3,"[""""""ICD10:N60.3""""""]",Fibrosclerosis of breast,"['''Fibrosclerosis of breast''','''Cystic mastopathy with epithelial proliferation''']"
ICD10:N60.4,"[""""""ICD10:N60.4""""""]",Mammary duct ectasia,['''Mammary duct ectasia''']
ICD10:N60.8,"[""""""ICD10:N60.8""""""]",Other benign mammary dysplasias,['''Other benign mammary dysplasias''']
ICD10:N60.9,"[""""""ICD10:N60.9""""""]","Benign mammary dysplasia, unspecified","['''Benign mammary dysplasia, unspecified''']"
ICD10:N61,"[""""""ICD10:N61""""""]",Inflammatory disorders of breast,"['''Abscess (acute)(chronic)(nonpuerperal) of: areola''','''Carbuncle of breast''','''Inflammatory disorders of breast''','''Mastitis (acute)(subacute)(nonpuerperal): NOS''','''Abscess (acute)(chronic)(nonpuerperal) of: breast''','''Mastitis (acute)(subacute)(nonpuerperal): infective''']"
ICD10:N62,"[""""""ICD10:N62""""""]",Hypertrophy of breast,"['''Hypertrophy of breast: massive pubertal''','''Hypertrophy of breast: NOS''','''Hypertrophy of breast''','''Gynaecomastia''']"
ICD10:N63,"[""""""ICD10:N63""""""]",Unspecified lump in breast,"['''Unspecified lump in breast''','''Nodule(s) NOS in breast''']"
ICD10:N64,"[""""""ICD10:N64""""""]",Other disorders of breast,['''Other disorders of breast''']
ICD10:N64.0,"[""""""ICD10:N64.0""""""]",Fissure and fistula of nipple,['''Fissure and fistula of nipple''']
ICD10:N64.1,"[""""""ICD10:N64.1""""""]",Fat necrosis of breast,"['''Fat necrosis of breast''','''Fat necrosis (segmental) of breast''']"
ICD10:N64.2,"[""""""ICD10:N64.2""""""]",Atrophy of breast,['''Atrophy of breast''']
ICD10:N64.3,"[""""""ICD10:N64.3""""""]",Galactorrhoea not associated with childbirth,['''Galactorrhoea not associated with childbirth''']
ICD10:N64.4,"[""""""ICD10:N64.4""""""]",Mastodynia,['''Mastodynia''']
ICD10:N64.5,"[""""""ICD10:N64.5""""""]",Other signs and symptoms in breast,"['''Other signs and symptoms in breast''','''Induration of breast''','''Retraction of nipple''','''Nipple discharge''']"
ICD10:N64.8,"[""""""ICD10:N64.8""""""]",Other specified disorders of breast,"['''Subinvolution of breast (postlactational)''','''Galactocele''','''Other specified disorders of breast''']"
ICD10:N64.9,"[""""""ICD10:N64.9""""""]","Disorder of breast, unspecified","['''Disorder of breast, unspecified''']"
ICD10:N70,"[""""""ICD10:N70""""""]",Salpingitis and oophoritis,"['''Salpingitis and oophoritis''','''salpingo-oophoritis''','''pyosalpinx''','''abscess (of): ovary''','''abscess (of): tubo-ovarian''','''tubo-ovarian inflammatory disease''']"
ICD10:N70.0,"[""""""ICD10:N70.0""""""]",Acute salpingitis and oophoritis,['''Acute salpingitis and oophoritis''']
ICD10:N70.1,"[""""""ICD10:N70.1""""""]",Chronic salpingitis and oophoritis,"['''Hydrosalpinx''','''Chronic salpingitis and oophoritis''']"
ICD10:N70.9,"[""""""ICD10:N70.9""""""]","Salpingitis and oophoritis, unspecified","['''Salpingitis and oophoritis, unspecified''']"
ICD10:N71,"[""""""ICD10:N71""""""]","Inflammatory disease of uterus, except cervix","['''uterine abscess''','''pyometra''','''Inflammatory disease of uterus, except cervix''','''endo(myo)metritis''','''metritis''','''myometritis''']"
ICD10:N71.0,"[""""""ICD10:N71.0""""""]",Acute inflammatory disease of uterus,['''Acute inflammatory disease of uterus''']
ICD10:N71.1,"[""""""ICD10:N71.1""""""]",Chronic inflammatory disease of uterus,['''Chronic inflammatory disease of uterus''']
ICD10:N71.9,"[""""""ICD10:N71.9""""""]","Inflammatory disease of uterus, unspecified","['''Inflammatory disease of uterus, unspecified''']"
ICD10:N72,"[""""""ICD10:N72""""""]",Inflammatory disease of cervix uteri,"['''Inflammatory disease of cervix uteri''','''Endocervicitis with or without erosion or ectropion''','''erosion and ectropion of cervix without cervicitisN86''','''Cervicitis with or without erosion or ectropion''','''Exocervicitis with or without erosion or ectropion''']"
ICD10:N73,"[""""""ICD10:N73""""""]",Other female pelvic inflammatory diseases,['''Other female pelvic inflammatory diseases''']
ICD10:N73.0,"[""""""ICD10:N73.0""""""]",Acute parametritis and pelvic cellulitis,"['''Pelvic cellulitis, female specified as acute''','''Abscess of: parametrium specified as acute''','''Abscess of: broad ligament specified as acute''','''Acute parametritis and pelvic cellulitis''']"
ICD10:N73.1,"[""""""ICD10:N73.1""""""]",Chronic parametritis and pelvic cellulitis,"['''Any condition in N73.0 specified as chronic''','''Chronic parametritis and pelvic cellulitis''']"
ICD10:N73.2,"[""""""ICD10:N73.2""""""]",Unspecified parametritis and pelvic cellulitis,"['''Unspecified parametritis and pelvic cellulitis''','''Any condition in N73.0 unspecified whether acute or chronic''']"
ICD10:N73.3,"[""""""ICD10:N73.3""""""]",Female acute pelvic peritonitis,['''Female acute pelvic peritonitis''']
ICD10:N73.4,"[""""""ICD10:N73.4""""""]",Female chronic pelvic peritonitis,['''Female chronic pelvic peritonitis''']
ICD10:N73.5,"[""""""ICD10:N73.5""""""]","Female pelvic peritonitis, unspecified","['''Female pelvic peritonitis, unspecified''']"
ICD10:N73.6,"[""""""ICD10:N73.6""""""]",Female pelvic peritoneal adhesions,"['''Female pelvic peritoneal adhesions''','''postprocedural pelvic peritoneal adhesionsN99.4''']"
ICD10:N73.8,"[""""""ICD10:N73.8""""""]",Other specified female pelvic inflammatory diseases,['''Other specified female pelvic inflammatory diseases''']
ICD10:N73.9,"[""""""ICD10:N73.9""""""]","Female pelvic inflammatory disease, unspecified","['''Female pelvic infection or inflammation NOS''','''Female pelvic inflammatory disease, unspecified''']"
ICD10:N74,"[""""""ICD10:N74""""""]",Female pelvic inflammatory disorders in diseases classified elsewhere,['''Female pelvic inflammatory disorders in diseases classified elsewhere''']
ICD10:N74.0,"[""""""ICD10:N74.0""""""]",Tuberculous infection of cervix uteriA18.1,['''Tuberculous infection of cervix uteriA18.1''']
ICD10:N74.1,"[""""""ICD10:N74.1""""""]",Female tuberculous pelvic inflammatory diseaseA18.1,"['''Tuberculous endometritis''','''Female tuberculous pelvic inflammatory diseaseA18.1''']"
ICD10:N74.2,"[""""""ICD10:N74.2""""""]",Female syphilitic pelvic inflammatory diseaseA51.4A52.7,['''Female syphilitic pelvic inflammatory diseaseA51.4A52.7''']
ICD10:N74.3,"[""""""ICD10:N74.3""""""]",Female gonococcal pelvic inflammatory diseaseA54.2,['''Female gonococcal pelvic inflammatory diseaseA54.2''']
ICD10:N74.4,"[""""""ICD10:N74.4""""""]",Female chlamydial pelvic inflammatory diseaseA56.1,['''Female chlamydial pelvic inflammatory diseaseA56.1''']
ICD10:N74.8,"[""""""ICD10:N74.8""""""]",Female pelvic inflammatory disorders in other diseases classified elsewhere,['''Female pelvic inflammatory disorders in other diseases classified elsewhere''']
ICD10:N75,"[""""""ICD10:N75""""""]",Diseases of Bartholin gland,['''Diseases of Bartholin gland''']
ICD10:N75.0,"[""""""ICD10:N75.0""""""]",Cyst of Bartholin gland,['''Cyst of Bartholin gland''']
ICD10:N75.1,"[""""""ICD10:N75.1""""""]",Abscess of Bartholin gland,['''Abscess of Bartholin gland''']
ICD10:N75.8,"[""""""ICD10:N75.8""""""]",Other diseases of Bartholin gland,"['''Bartholinitis''','''Other diseases of Bartholin gland''']"
ICD10:N75.9,"[""""""ICD10:N75.9""""""]","Disease of Bartholin gland, unspecified","['''Disease of Bartholin gland, unspecified''']"
ICD10:N76,"[""""""ICD10:N76""""""]",Other inflammation of vagina and vulva,"['''Other inflammation of vagina and vulva''','''senile (atrophic) vaginitisN95.2''']"
ICD10:N76.0,"[""""""ICD10:N76.0""""""]",Acute vaginitis,"['''Vaginitis NOS''','''Vulvovaginitis: acute''','''Vulvovaginitis: NOS''','''Acute vaginitis''']"
ICD10:N76.1,"[""""""ICD10:N76.1""""""]",Subacute and chronic vaginitis,"['''Vulvovaginitis: chronic''','''Subacute and chronic vaginitis''','''Vulvovaginitis: subacute''']"
ICD10:N76.2,"[""""""ICD10:N76.2""""""]",Acute vulvitis,"['''Acute vulvitis''','''Vulvitis NOS''']"
ICD10:N76.3,"[""""""ICD10:N76.3""""""]",Subacute and chronic vulvitis,['''Subacute and chronic vulvitis''']
ICD10:N76.4,"[""""""ICD10:N76.4""""""]",Abscess of vulva,"['''Furuncle of vulva''','''Abscess of vulva''']"
ICD10:N76.5,"[""""""ICD10:N76.5""""""]",Ulceration of vagina,['''Ulceration of vagina''']
ICD10:N76.6,"[""""""ICD10:N76.6""""""]",Ulceration of vulva,['''Ulceration of vulva''']
ICD10:N76.8,"[""""""ICD10:N76.8""""""]",Other specified inflammation of vagina and vulva,['''Other specified inflammation of vagina and vulva''']
ICD10:N77,"[""""""ICD10:N77""""""]",Vulvovaginal ulceration and inflammation in diseases classified elsewhere,['''Vulvovaginal ulceration and inflammation in diseases classified elsewhere''']
ICD10:N77.0,"[""""""ICD10:N77.0""""""]",Ulceration of vulva in infectious and parasitic diseases classified elsewhere,"['''Ulceration of vulva in: herpesviral [herpes simplex] infectionA60.0''','''Ulceration of vulva in infectious and parasitic diseases classified elsewhere''','''Ulceration of vulva in: tuberculosisA18.1''']"
ICD10:N77.1,"[""""""ICD10:N77.1""""""]","Vaginitis, vulvitis and vulvovaginitis in infectious and parasitic diseases classified elsewhere","['''Vaginitis, vulvitis and vulvovaginitis in: herpesviral [herpes simplex] infectionA60.0''','''Vaginitis, vulvitis and vulvovaginitis in infectious and parasitic diseases classified elsewhere''','''Vaginitis, vulvitis and vulvovaginitis in: candidiasisB37.3''','''Vaginitis, vulvitis and vulvovaginitis in: pinworm infectionB80''']"
ICD10:N77.8,"[""""""ICD10:N77.8""""""]",Vulvovaginal ulceration and inflammation in other diseases classified elsewhere,"['''Vulvovaginal ulceration and inflammation in other diseases classified elsewhere''','''Ulceration of vulva in Behçet diseaseM35.2''']"
ICD10:N80,"[""""""ICD10:N80""""""]",Endometriosis,['''Endometriosis''']
ICD10:N80.0,"[""""""ICD10:N80.0""""""]",Endometriosis of uterus,"['''Endometriosis of uterus''','''Adenomyosis''']"
ICD10:N80.1,"[""""""ICD10:N80.1""""""]",Endometriosis of ovary,['''Endometriosis of ovary''']
ICD10:N80.2,"[""""""ICD10:N80.2""""""]",Endometriosis of fallopian tube,['''Endometriosis of fallopian tube''']
ICD10:N80.3,"[""""""ICD10:N80.3""""""]",Endometriosis of pelvic peritoneum,['''Endometriosis of pelvic peritoneum''']
ICD10:N80.4,"[""""""ICD10:N80.4""""""]",Endometriosis of rectovaginal septum and vagina,['''Endometriosis of rectovaginal septum and vagina''']
ICD10:N80.5,"[""""""ICD10:N80.5""""""]",Endometriosis of intestine,['''Endometriosis of intestine''']
ICD10:N80.6,"[""""""ICD10:N80.6""""""]",Endometriosis in cutaneous scar,['''Endometriosis in cutaneous scar''']
ICD10:N80.8,"[""""""ICD10:N80.8""""""]",Other endometriosis,"['''Endometriosis of thorax''','''Other endometriosis''']"
ICD10:N80.9,"[""""""ICD10:N80.9""""""]","Endometriosis, unspecified","['''Endometriosis, unspecified''']"
ICD10:N81,"[""""""ICD10:N81""""""]",Female genital prolapse,"['''genital prolapse complicating pregnancy, labour or deliveryO34.5''','''Female genital prolapse''','''prolapse of vaginal vault after hysterectomyN99.3''','''prolapse and hernia of ovary and fallopian tubeN83.4''']"
ICD10:N81.0,"[""""""ICD10:N81.0""""""]",Female urethrocele,"['''urethrocele with: prolapse of uterusN81.2-N81.4''','''Female urethrocele''','''congenitalQ64.7''','''urethrocele with: cystoceleN81.1''']"
ICD10:N81.1,"[""""""ICD10:N81.1""""""]",Cystocele,"['''Cystocele with urethrocele''','''Prolapse of (anterior) vaginal (wall) NOS''','''cystocele with prolapse of uterusN81.2-N81.4''','''Cystocele''']"
ICD10:N81.2,"[""""""ICD10:N81.2""""""]",Incomplete uterovaginal prolapse,"['''Prolapse of cervix NOS''','''Incomplete uterovaginal prolapse''','''Uterine prolapse: second degree''','''Uterine prolapse: first degree''']"
ICD10:N81.3,"[""""""ICD10:N81.3""""""]",Complete uterovaginal prolapse,"['''Third degree uterine prolapse''','''Procidentia (uteri) NOS''','''Complete uterovaginal prolapse''']"
ICD10:N81.4,"[""""""ICD10:N81.4""""""]","Uterovaginal prolapse, unspecified","['''Uterovaginal prolapse, unspecified''','''Prolapse of uterus NOS''']"
ICD10:N81.5,"[""""""ICD10:N81.5""""""]",Vaginal enterocele,"['''enterocele with prolapse of uterusN81.2-N81.4''','''Vaginal enterocele''']"
ICD10:N81.6,"[""""""ICD10:N81.6""""""]",Rectocele,"['''rectocele with prolapse of uterusN81.2-N81.4''','''Prolapse of posterior vaginal wall''','''rectal prolapseK62.3''','''Rectocele''']"
ICD10:N81.8,"[""""""ICD10:N81.8""""""]",Other female genital prolapse,"['''Old laceration of muscles of pelvic floor''','''Deficient perineum''','''Other female genital prolapse''']"
ICD10:N81.9,"[""""""ICD10:N81.9""""""]","Female genital prolapse, unspecified","['''Female genital prolapse, unspecified''']"
ICD10:N82,"[""""""ICD10:N82""""""]",Fistulae involving female genital tract,"['''vesicointestinal fistulaeN32.1''','''Fistulae involving female genital tract''']"
ICD10:N82.0,"[""""""ICD10:N82.0""""""]",Vesicovaginal fistula,['''Vesicovaginal fistula''']
ICD10:N82.1,"[""""""ICD10:N82.1""""""]",Other female urinary-genital tract fistulae,"['''Fistula: uterovesical''','''Fistula: uteroureteric''','''Fistula: urethrovaginal''','''Other female urinary-genital tract fistulae''','''Fistula: ureterovaginal''','''Fistula: cervicovesical''']"
ICD10:N82.2,"[""""""ICD10:N82.2""""""]",Fistula of vagina to small intestine,['''Fistula of vagina to small intestine''']
ICD10:N82.3,"[""""""ICD10:N82.3""""""]",Fistula of vagina to large intestine,"['''Rectovaginal fistula''','''Fistula of vagina to large intestine''']"
ICD10:N82.4,"[""""""ICD10:N82.4""""""]",Other female intestinal-genital tract fistulae,"['''Intestinouterine fistula''','''Other female intestinal-genital tract fistulae''']"
ICD10:N82.5,"[""""""ICD10:N82.5""""""]",Female genital tract-skin fistulae,"['''Fistula: vaginoperineal''','''Female genital tract-skin fistulae''','''Fistula: uterus to abdominal wall''']"
ICD10:N82.8,"[""""""ICD10:N82.8""""""]",Other female genital tract fistulae,['''Other female genital tract fistulae''']
ICD10:N82.9,"[""""""ICD10:N82.9""""""]","Female genital tract fistula, unspecified","['''Female genital tract fistula, unspecified''']"
ICD10:N83,"[""""""ICD10:N83""""""]","Noninflammatory disorders of ovary, fallopian tube and broad ligament","['''Noninflammatory disorders of ovary, fallopian tube and broad ligament''','''hydrosalpinxN70.1''']"
ICD10:N83.0,"[""""""ICD10:N83.0""""""]",Follicular cyst of ovary,"['''Haemorrhagic follicular cyst (of ovary)''','''Cyst of graafian follicle''','''Follicular cyst of ovary''']"
ICD10:N83.1,"[""""""ICD10:N83.1""""""]",Corpus luteum cyst,"['''Corpus luteum cyst''','''Haemorrhagic corpus luteum cyst''']"
ICD10:N83.2,"[""""""ICD10:N83.2""""""]",Other and unspecified ovarian cysts,"['''Other and unspecified ovarian cysts''','''Simple cyst of ovary''','''Retention cyst of ovary''','''ovarian cyst: developmentalQ50.1''','''polycystic ovarian syndromeE28.2''','''ovarian cyst: neoplasticD27''']"
ICD10:N83.3,"[""""""ICD10:N83.3""""""]",Acquired atrophy of ovary and fallopian tube,['''Acquired atrophy of ovary and fallopian tube''']
ICD10:N83.4,"[""""""ICD10:N83.4""""""]",Prolapse and hernia of ovary and fallopian tube,['''Prolapse and hernia of ovary and fallopian tube''']
ICD10:N83.5,"[""""""ICD10:N83.5""""""]","Torsion of ovary, ovarian pedicle and fallopian tube","['''Torsion of ovary, ovarian pedicle and fallopian tube''','''Torsion: accessory tube''','''Torsion: hydatid of Morgagni''']"
ICD10:N83.6,"[""""""ICD10:N83.6""""""]",Haematosalpinx,"['''Haematosalpinx''','''haematosalpinx with: haematocolposN89.7''','''haematosalpinx with: haematometraN85.7''']"
ICD10:N83.7,"[""""""ICD10:N83.7""""""]",Haematoma of broad ligament,['''Haematoma of broad ligament''']
ICD10:N83.8,"[""""""ICD10:N83.8""""""]","Other noninflammatory disorders of ovary, fallopian tube and broad ligament","['''Other noninflammatory disorders of ovary, fallopian tube and broad ligament''','''Broad ligament laceration syndrome [Allen-Masters]''']"
ICD10:N83.9,"[""""""ICD10:N83.9""""""]","Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified","['''Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified''']"
ICD10:N84,"[""""""ICD10:N84""""""]",Polyp of female genital tract,"['''placental polypO90.8''','''Polyp of female genital tract''','''adenomatous polypD28.-''']"
ICD10:N84.0,"[""""""ICD10:N84.0""""""]",Polyp of corpus uteri,"['''Polyp of: uterus NOS''','''Polyp of corpus uteri''','''polypoid endometrial hyperplasiaN85.0''','''Polyp of: endometrium''']"
ICD10:N84.1,"[""""""ICD10:N84.1""""""]",Polyp of cervix uteri,"['''Polyp of cervix uteri''','''Mucous polyp of cervix''']"
ICD10:N84.2,"[""""""ICD10:N84.2""""""]",Polyp of vagina,['''Polyp of vagina''']
ICD10:N84.3,"[""""""ICD10:N84.3""""""]",Polyp of vulva,"['''Polyp of labia''','''Polyp of vulva''']"
ICD10:N84.8,"[""""""ICD10:N84.8""""""]",Polyp of other parts of female genital tract,['''Polyp of other parts of female genital tract''']
ICD10:N84.9,"[""""""ICD10:N84.9""""""]","Polyp of female genital tract, unspecified","['''Polyp of female genital tract, unspecified''']"
ICD10:N85,"[""""""ICD10:N85""""""]","Other noninflammatory disorders of uterus, except cervix","['''polyp of corpus uteriN84.0''','''endometriosisN80.-''','''uterine prolapseN81.-''','''noninflammatory disorders of cervix except malpositionN86-N88''','''Other noninflammatory disorders of uterus, except cervix''','''inflammatory diseases of uterusN71.-''']"
ICD10:N85.0,"[""""""ICD10:N85.0""""""]",Endometrial glandular hyperplasia,"['''Hyperplasia of endometrium: glandular-cystic''','''Hyperplasia of endometrium: cystic''','''Endometrial glandular hyperplasia''','''Hyperplasia of endometrium: NOS''','''Hyperplasia of endometrium: polypoid''']"
ICD10:N85.1,"[""""""ICD10:N85.1""""""]",Endometrial adenomatous hyperplasia,"['''Hyperplasia of endometrium, atypical (adenomatous)''','''Endometrial adenomatous hyperplasia''']"
ICD10:N85.2,"[""""""ICD10:N85.2""""""]",Hypertrophy of uterus,"['''Bulky or enlarged uterus''','''Hypertrophy of uterus''','''puerperal hypertrophy of uterusO90.8''']"
ICD10:N85.3,"[""""""ICD10:N85.3""""""]",Subinvolution of uterus,"['''Subinvolution of uterus''','''puerperal subinvolution of uterusO90.8''']"
ICD10:N85.4,"[""""""ICD10:N85.4""""""]",Malposition of uterus,"['''Anteversion of uterus''','''that complicating pregnancy, labour or deliveryO34.5O65.5''','''Retroversion of uterus''','''Malposition of uterus''','''Retroflexion of uterus''']"
ICD10:N85.5,"[""""""ICD10:N85.5""""""]",Inversion of uterus,"['''current obstetric traumaO71.2''','''postpartum inversion of uterusO71.2''','''Inversion of uterus''']"
ICD10:N85.6,"[""""""ICD10:N85.6""""""]",Intrauterine synechiae,['''Intrauterine synechiae''']
ICD10:N85.7,"[""""""ICD10:N85.7""""""]",Haematometra,"['''Haematosalpinx with haematometra''','''haematometra with haematocolposN89.7''','''Haematometra''']"
ICD10:N85.8,"[""""""ICD10:N85.8""""""]",Other specified noninflammatory disorders of uterus,"['''Fibrosis of uterus NOS''','''Atrophy of uterus, acquired''','''Other specified noninflammatory disorders of uterus''']"
ICD10:N85.9,"[""""""ICD10:N85.9""""""]","Noninflammatory disorder of uterus, unspecified","['''Disorder of uterus NOS''','''Noninflammatory disorder of uterus, unspecified''']"
ICD10:N86,"[""""""ICD10:N86""""""]",Erosion and ectropion of cervix uteri,"['''Decubitus (trophic) ulcer of cervix''','''with cervicitisN72''','''Erosion and ectropion of cervix uteri''','''Eversion of cervix''']"
ICD10:N87,"[""""""ICD10:N87""""""]",Dysplasia of cervix uteri,"['''carcinoma in situ of cervixD06.-''','''Dysplasia of cervix uteri''']"
ICD10:N87.0,"[""""""ICD10:N87.0""""""]",Mild cervical dysplasia,"['''Cervical intraepithelial neoplasia [CIN], grade I''','''Low grade squamous intraepithelial lesion (LSIL)''','''Mild cervical dysplasia''']"
ICD10:N87.1,"[""""""ICD10:N87.1""""""]",Moderate cervical dysplasia,"['''Moderate cervical dysplasia''','''Cervical intraepithelial neoplasia [CIN], grade II''']"
ICD10:N87.2,"[""""""ICD10:N87.2""""""]","Severe cervical dysplasia, not elsewhere classified","['''cervical intraepithelial neoplasia [CIN], grade III, with or without mention of severe dysplasiaD06.-''','''Severe cervical dysplasia NOS''','''Severe cervical dysplasia, not elsewhere classified''']"
ICD10:N87.9,"[""""""ICD10:N87.9""""""]","Dysplasia of cervix uteri, unspecified","['''Dysplasia of cervix uteri, unspecified''']"
ICD10:N88,"[""""""ICD10:N88""""""]",Other noninflammatory disorders of cervix uteri,"['''polyp of cervixN84.1''','''inflammatory disease of cervixN72''','''Other noninflammatory disorders of cervix uteri''']"
ICD10:N88.0,"[""""""ICD10:N88.0""""""]",Leukoplakia of cervix uteri,['''Leukoplakia of cervix uteri''']
ICD10:N88.1,"[""""""ICD10:N88.1""""""]",Old laceration of cervix uteri,"['''Adhesions of cervix''','''Old laceration of cervix uteri''','''current obstetric traumaO71.3''']"
ICD10:N88.2,"[""""""ICD10:N88.2""""""]",Stricture and stenosis of cervix uteri,"['''Stricture and stenosis of cervix uteri''','''complicating labourO65.5''']"
ICD10:N88.3,"[""""""ICD10:N88.3""""""]",Incompetence of cervix uteri,"['''Investigation and management of (suspected) cervical incompetence in a nonpregnant woman''','''complicating pregnancyO34.3''','''affecting fetus or newbornP01.0''','''Incompetence of cervix uteri''']"
ICD10:N88.4,"[""""""ICD10:N88.4""""""]",Hypertrophic elongation of cervix uteri,['''Hypertrophic elongation of cervix uteri''']
ICD10:N88.8,"[""""""ICD10:N88.8""""""]",Other specified noninflammatory disorders of cervix uteri,"['''Other specified noninflammatory disorders of cervix uteri''','''current obstetric traumaO71.3''']"
ICD10:N88.9,"[""""""ICD10:N88.9""""""]","Noninflammatory disorder of cervix uteri, unspecified","['''Noninflammatory disorder of cervix uteri, unspecified''']"
ICD10:N89,"[""""""ICD10:N89""""""]",Other noninflammatory disorders of vagina,"['''carcinoma in situ of vaginaD07.2''','''inflammation of vaginaN76.-''','''Other noninflammatory disorders of vagina''','''trichomonal leukorrhoeaA59.0''','''senile (atrophic) vaginitisN95.2''']"
ICD10:N89.0,"[""""""ICD10:N89.0""""""]",Mild vaginal dysplasia,"['''Vaginal intraepithelial neoplasia [VAIN], grade I''','''Mild vaginal dysplasia''']"
ICD10:N89.1,"[""""""ICD10:N89.1""""""]",Moderate vaginal dysplasia,"['''Vaginal intraepithelial neoplasia [VAIN], grade II''','''Moderate vaginal dysplasia''']"
