id,ids,name,syn
DOID:3199,"[""""""NCI2004_11_17:C5413"""""",""""""UMLS_CUI:C1332905"""""",""""""DOID:3199"""""",""""""NCI:C5413""""""]",C-P angle neurinoma,"[""""""Cerebellopontine Angle Neurinoma"""""",""""""C-P angle neurinoma""""""]"
DOID:320,"[""""""SNOMEDCT_US_2018_03_01:29774004"""""",""""""UMLS_CUI:C0154685"""""",""""""ICD9CM:336.1"""""",""""""DOID:320"""""",""""""ICD10CM:G95.1""""""]",vascular myelopathy,"[""""""vascular myelopathies"""""",""""""vascular myelopathy""""""]"
DOID:3200,"[""""""DOID:3200"""""",""""""NCI:C5414""""""]",cerebellopontine angle tumor,"[""""""cerebellopontine angle tumor"""""",""""""Cerebellopontine angle tumor"""""",""""""neoplasm of the Cerebellopontine Angle""""""]"
DOID:3201,"[""""""NCI:C5421"""""",""""""DOID:3201"""""",""""""UMLS_CUI:C1336543""""""]",sympathetic neurilemmoma,"[""""""sympathetic neurilemmoma""""""]"
DOID:3202,"[""""""NCI2004_11_17:C4655"""""",""""""DOID:3202"""""",""""""NCI:C4655"""""",""""""UMLS_CUI:C0349582""""""]",neurilemmoma of the fifth cranial nerve,"[""""""Trigeminal schwannoma"""""",""""""Trigeminal Neurilemmoma"""""",""""""neurilemmoma of the fifth cranial nerve""""""]"
DOID:3203,"[""""""UMLS_CUI:C4054526"""""",""""""DOID:3203"""""",""""""NCI:C5321""""""]",macrocystic neurilemmoma,"[""""""macrocystic neurilemmoma""""""]"
DOID:3204,"[""""""MESH:C536641"""""",""""""OMIM:615670"""""",""""""UMLS_CUI:C1335929"""""",""""""DOID:3204"""""",""""""NCI:C6557"""""",""""""OMIM:162091"""""",""""""ICD10CM:Q85.03"""""",""""""ICD9CM:237.73""""""]",neurilemmomatosis,"[""""""Schwannomatosis"""""",""""""neurilemmomatosis""""""]"
DOID:3205,"[""""""NCI:C6970"""""",""""""DOID:3205"""""",""""""SNOMEDCT_US_2018_03_01:985004"""""",""""""UMLS_CUI:C1306247"""""",""""""NCI2004_11_17:C6970""""""]",melanotic neurilemmoma,"[""""""Melanotic Schwannoma"""""",""""""melanotic neurilemmoma"""""",""""""Pigmented Neurilemmoma"""""",""""""Melanotic neurilemmoma"""""",""""""Pigmented schwannoma""""""]"
DOID:3206,"[""""""UMLS_CUI:C1370659"""""",""""""SNOMEDCT_US_2018_03_01:985004"""""",""""""NCI2004_11_17:C6969"""""",""""""NCI:C6969"""""",""""""DOID:3206""""""]",plexiform schwannoma,"[""""""Plexiform Schwannoma"""""",""""""Plexiform Neurinoma"""""",""""""plexiform schwannoma"""""",""""""Plexiform schwannoma"""""",""""""Plexiform neurilemmoma""""""]"
DOID:3208,"[""""""DOID:3208""""""]",obsolete sensation disorder,"[""""""obsolete sensation disorder""""""]"
DOID:3209,"[""""""DOID:3209"""""",""""""MESH:D016109"""""",""""""NCI:C90598"""""",""""""SNOMEDCT_US_2018_03_01:76905008"""""",""""""GARD:2152"""""",""""""UMLS_CUI:C0079301"""""",""""""SNOMEDCT_US_2018_03_01:33662006"""""",""""""SNOMEDCT_US_2018_03_01:79855003""""""]",junctional epidermolysis bullosa,"[""""""junctional epidermolysis bullosa"""""",""""""congenital junctional epidermolysis bullosa""""""]"
DOID:321,"[""""""ICD10CM:G04.1"""""",""""""SNOMEDCT_US_2018_03_01:45129002"""""",""""""OMIM:159580"""""",""""""MESH:D015493"""""",""""""DOID:321"""""",""""""UMLS_CUI:C0030481""""""]",tropical spastic paraparesis,"[""""""Tropical spastic paralysis"""""",""""""tropical spastic paraparesis"""""",""""""HTLV-associated myelopathy"""""",""""""Tropical spastic paraplegia""""""]"
DOID:3210,"[""""""MESH:D020371"""""",""""""ORDO:702"""""",""""""MTHICD9_2006:330.0"""""",""""""DOID:3210"""""",""""""GARD:4265"""""",""""""CSP2005:1849-5479"""""",""""""OMIM:312080"""""",""""""NCI:C75487""""""]",Pelizaeus-Merzbacher disease,"[""""""Leukodystrophy, sudanophilic"""""",""""""Pelizaeus Merzbacher brain sclerosis"""""",""""""PMD"""""",""""""Pelizaeus-Merzbacher brain sclerosis"""""",""""""HLD1""""""]"
DOID:3211,"[""""""SNOMEDCT_US_2018_03_01:23585005"""""",""""""MESH:D016464"""""",""""""DOID:3211"""""",""""""NCI:C61250"""""",""""""CSP2005:1849-5878"""""",""""""UMLS_CUI:C0085078""""""]",lysosomal storage disease,"[""""""lysosomal storage disease"""""",""""""lysosomal storage metabolism disorder"""""",""""""disorder of lysosomal enzyme"""""",""""""inborn lysosomal enzyme disorder""""""]"
DOID:3212,"[""""""DOID:3212""""""]",obsolete hereditary central nervous system demyelinating disease,"[""""""obsolete hereditary central nervous system demyelinating disease""""""]"
DOID:3213,"[""""""MESH:D003711"""""",""""""DOID:3213"""""",""""""NCI:C34527"""""",""""""NCI2004_11_17:C34527"""""",""""""UMLS_CUI:C0011303""""""]",demyelinating disease,"[""""""demyelinating disorder"""""",""""""demyelinating disease""""""]"
DOID:3215,"[""""""DOID:3215""""""]",obsolete infectious bovine rhinotracheitis,"[""""""Infectious bovine rhinotracheitis (disorder)"""""",""""""obsolete infectious bovine rhinotracheitis""""""]"
DOID:3216,"[""""""DOID:3216"""""",""""""NCI:C5787"""""",""""""NCI2004_11_17:C5787"""""",""""""UMLS_CUI:C1334297""""""]",jejunal somatostatinoma,"[""""""Somatosatinoma of Jejunum"""""",""""""jejunal somatostatinoma"""""",""""""jejunal delta cell somatostatin producing tumor""""""]"
DOID:3217,"[""""""DOID:3217""""""]",obsolete small intestinal delta cell somatostatin producing tumor,"[""""""obsolete small intestinal delta cell somatostatin producing tumor""""""]"
DOID:3218,"[""""""NCI2004_11_17:C8401"""""",""""""MESH:D007580"""""",""""""NCI:C8401"""""",""""""DOID:3218"""""",""""""UMLS_CUI:C0022374""""""]",jejunal neoplasm,"[""""""tumor of jejunum"""""",""""""Jejunal tumor"""""",""""""neoplasm of jejunum"""""",""""""jejunal neoplasm""""""]"
DOID:322,"[""""""SNOMEDCT_US_2018_03_01:41370002"""""",""""""MESH:D009187"""""",""""""NCI:C26832"""""",""""""GARD:7130"""""",""""""UMLS_CUI:C0026975"""""",""""""DOID:322""""""]",myelitis,"[""""""myelitis""""""]"
DOID:3222,"[""""""MESH:D002422"""""",""""""DOID:3222"""""",""""""UMLS_CUI:C0007462"""""",""""""SNOMEDCT_US_2018_03_01:66056001"""""",""""""NCI:C121572""""""]",causalgia,"[""""""causalgia"""""",""""""Complex regional pain syndrome, type II""""""]"
DOID:3223,"[""""""GARD:4647"""""",""""""DOID:3223"""""",""""""UMLS_CUI:C0458219"""""",""""""MESH:D020918""""""]",complex regional pain syndrome,"[""""""Complex regional pain syndromes"""""",""""""complex regional pain syndrome""""""]"
DOID:3225,"[""""""MESH:D014133"""""",""""""UMLS_CUI:C0040580"""""",""""""ICD10CM:S12.8"""""",""""""DOID:3225"""""",""""""NCI:C35079"""""",""""""SNOMEDCT_US_2018_03_01:47125007""""""]",tracheal disease,"[""""""tracheal disease""""""]"
DOID:3227,"[""""""NCI:C78646"""""",""""""SNOMEDCT_US_2018_03_01:11296007"""""",""""""DOID:3227"""""",""""""UMLS_CUI:C0040583"""""",""""""MESH:D014135""""""]",tracheal stenosis,"[""""""Stenosis of trachea"""""",""""""tracheal stenosis""""""]"
DOID:3229,"[""""""CSP2005:1248-7212"""""",""""""DOID:3229"""""",""""""UMLS_CUI:C0038353"""""",""""""MESH:D013271""""""]",gastric dilatation,"[""""""stomach dilatation"""""",""""""gastric dilatation""""""]"
DOID:323,"[""""""DOID:323""""""]",obsolete Human T-lymphotropic virus 1 infectious disease,"[""""""HTLV-I infectious disease"""""",""""""obsolete Human T-lymphotropic virus 1 infectious disease"""""",""""""HTLV-1 infectious disease""""""]"
DOID:3230,"[""""""UMLS_CUI:C0019537"""""",""""""MESH:D006610"""""",""""""DOID:3230""""""]",high pressure neurological syndrome,"[""""""high pressure neurological syndrome""""""]"
DOID:3231,"[""""""DOID:3231""""""]",obsolete occupational disease,"[""""""occupational disorder"""""",""""""obsolete occupational disease""""""]"
DOID:3234,"[""""""NCI:C9301"""""",""""""SNOMEDCT_US_2018_03_01:21964009"""""",""""""UMLS_CUI:C0742472"""""",""""""DOID:3234"""""",""""""ICD9CM:200.5"""""",""""""UMLS_CUI:C0280803"""""",""""""SNOMEDCT_US_2018_03_01:69110006""""""]",central nervous system lymphoma,"[""""""Microglioma"""""",""""""central nervous system lymphoma"""""",""""""primary CNS lymphoma""""""]"
DOID:3239,"[""""""DOID:3239""""""]",obsolete pigmented spindle cell nevus,"[""""""obsolete pigmented spindle cell nevus"""""",""""""spindle cell nevus (morphologic abnormality)"""""",""""""spindle cell nevus"""""",""""""spindle cell nevus (disorder)"""""",""""""spindle cell nevus of Reed""""""]"
DOID:3240,"[""""""ICD10CM:J69.0"""""",""""""MESH:D011015"""""",""""""UMLS_CUI:C0032290"""""",""""""SNOMEDCT_US_2018_03_01:47839005"""""",""""""DOID:3240""""""]",aspiration pneumonitis,"[""""""aspiration pneumonitis"""""",""""""Mendelson's Syndrome"""""",""""""Chemical pneumonitis""""""]"
DOID:3241,"[""""""MTHICD9_2006:507.1"""""",""""""UMLS_CUI:C0032298"""""",""""""MESH:D011017"""""",""""""DOID:3241"""""",""""""ICD10CM:J69.1"""""",""""""SNOMEDCT_US_2018_03_01:37629004""""""]",lipid pneumonia,"[""""""lipid pneumonia"""""",""""""Exogenous lipoid pneumonia"""""",""""""Lipoid pneumonitis""""""]"
DOID:3246,"[""""""ORDO:99757"""""",""""""NCI:C8971"""""",""""""UMLS_CUI:C0206656"""""",""""""MESH:D018233"""""",""""""GARD:4702"""""",""""""DOID:3246"""""",""""""SNOMEDCT_US_2018_03_01:14269005"""""",""""""OMIM:268210""""""]",embryonal rhabdomyosarcoma,"[""""""embryonal rhabdomyosarcoma""""""]"
DOID:3247,"[""""""NCI:C3359"""""",""""""UMLS_CUI:C0035412"""""",""""""MESH:D012208"""""",""""""DOID:3247"""""",""""""SNOMEDCT_US_2018_03_01:30924005""""""]",rhabdomyosarcoma,"[""""""rhabdomyosarcoma""""""]"
DOID:3250,"[""""""UMLS_CUI:C0334480"""""",""""""SNOMEDCT_US_2018_03_01:77455004"""""",""""""NCI2004_11_17:C4258"""""",""""""DOID:3250"""""",""""""NCI:C4258""""""]",pleomorphic rhabdomyosarcoma,"[""""""pleomorphic rhabdomyosarcoma"""""",""""""Pleomorphic rhabdomyosarcoma"""""",""""""Pleomorphic rhabdomyosarcoma, adult type"""""",""""""anaplastic Rhabdomyosarcoma""""""]"
DOID:3251,"[""""""NCI2004_11_17:C5525"""""",""""""UMLS_CUI:C1335508"""""",""""""NCI:C5525"""""",""""""DOID:3251""""""]",prostate embryonal rhabdomyosarcoma,"[""""""Embryonal Rhabdomyosarcoma of the prostate"""""",""""""prostate embryonal rhabdomyosarcoma""""""]"
DOID:3252,"[""""""NCI:C5522"""""",""""""NCI2004_11_17:C5522"""""",""""""DOID:3252"""""",""""""UMLS_CUI:C1335518""""""]",prostate rhabdomyosarcoma,"[""""""prostate rhabdomyosarcoma"""""",""""""Rhabdomyosarcoma of the prostate""""""]"
DOID:3253,"[""""""NCI2004_11_17:C5847"""""",""""""UMLS_CUI:C1333505"""""",""""""NCI:C5847"""""",""""""DOID:3253""""""]",embryonal extrahepatic bile duct rhabdomyosarcoma,"[""""""embryonal extrahepatic bile duct rhabdomyosarcoma"""""",""""""Embryonal extrahepatic bile duct Rhabdomyosarcoma""""""]"
DOID:3254,"[""""""NCI:C5860"""""",""""""UMLS_CUI:C2064434"""""",""""""DOID:3254"""""",""""""NCI2004_11_17:C5860""""""]",bile duct rhabdomyosarcoma,"[""""""bile duct rhabdomyosarcoma"""""",""""""rhabdomyosarcoma of the bile duct""""""]"
DOID:3255,"[""""""NCI2004_11_17:C9150"""""",""""""DOID:3255"""""",""""""UMLS_CUI:C1306573"""""",""""""NCI:C9150"""""",""""""SNOMEDCT_US_2018_03_01:14269005""""""]",botryoid rhabdomyosarcoma,"[""""""Botryoid sarcoma"""""",""""""sarcoma botryoides"""""",""""""Botryoid-type Embryonal Rhabdomyosarcoma"""""",""""""botryoid rhabdomyosarcoma""""""]"
DOID:3256,"[""""""DOID:3256""""""]",obsolete embryonal childhood rhabdomyosarcoma,"[""""""obsolete embryonal childhood rhabdomyosarcoma"""""",""""""pediatric Embryonal Rhabdomyosarcoma""""""]"
DOID:3257,"[""""""DOID:3257""""""]",obsolete pediatric rhabdomyosarcoma,"[""""""obsolete pediatric rhabdomyosarcoma""""""]"
DOID:3258,"[""""""NCI2004_11_17:C6246"""""",""""""UMLS_CUI:C1335127"""""",""""""NCI:C6246"""""",""""""DOID:3258""""""]",orbit embryonal rhabdomyosarcoma,"[""""""Embryonal Rhabdomyosarcoma of the orbit"""""",""""""orbit embryonal rhabdomyosarcoma""""""]"
DOID:3259,"[""""""MESH:C537605"""""",""""""DOID:3259"""""",""""""UMLS_CUI:C0346347"""""",""""""NCI:C4543"""""",""""""NCI2004_11_17:C4543""""""]",orbit rhabdomyosarcoma,"[""""""orbit rhabdomyosarcoma"""""",""""""Rhabdomyosarcoma of the orbit"""""",""""""Rhabdomyosarcoma of orbit""""""]"
DOID:326,"[""""""MESH:D007511"""""",""""""NCI:C34738"""""",""""""UMLS_CUI:C0022116"""""",""""""DOID:326"""""",""""""SNOMEDCT_US_2018_03_01:52674009""""""]",ischemia,"[""""""ischemia""""""]"
DOID:3260,"[""""""UMLS_CUI:C1266134"""""",""""""NCI:C6519"""""",""""""DOID:3260""""""]",spindle cell rhabdomyosarcoma,"[""""""spindle cell rhabdomyosarcoma""""""]"
DOID:3261,"[""""""GARD:10956"""""",""""""NCI:C126342"""""",""""""MESH:D007589"""""",""""""UMLS_CUI:C2936739"""""",""""""DOID:3261"""""",""""""OMIM:147060"""""",""""""UMLS_CUI:C1968689""""""]",Job's syndrome,"[""""""Job's syndrome"""""",""""""hyperimmunoglobulin E syndrome"""""",""""""Job syndrome""""""]"
DOID:3262,"[""""""DOID:3262"""""",""""""MESH:D010585"""""",""""""UMLS_CUI:C0031306"""""",""""""CSP2005:0427-7579""""""]",phagocyte bactericidal dysfunction,"[""""""phagocytic dysfunction"""""",""""""phagocyte bactericidal dysfunction""""""]"
DOID:3263,"[""""""NCI:C85009"""""",""""""ICD10CM:E70.39"""""",""""""SNOMEDCT_US_2018_03_01:6479008"""""",""""""OMIM:172800"""""",""""""DOID:3263"""""",""""""MESH:D016116"""""",""""""GARD:4344"""""",""""""UMLS_CUI:C0080024""""""]",piebaldism,"[""""""piebaldism"""""",""""""Partial albinism"""""",""""""PIEBALD TRAIT""""""]"
DOID:3264,"[""""""ICD9CM:208.2"""""",""""""SNOMEDCT_US_2018_03_01:95272003"""""",""""""DOID:3264"""""",""""""SNOMEDCT_US_2018_03_01:49432002"""""",""""""UMLS_CUI:C0153924""""""]",subacute leukemia,"[""""""subacute leukemia""""""]"
DOID:3265,"[""""""NCI:C26788"""""",""""""GARD:6100"""""",""""""DOID:3265"""""",""""""ORDO:379"""""",""""""MESH:D006105"""""",""""""ICD10CM:D71"""""",""""""NCI2004_11_17:C26788"""""",""""""MTHICD9_2006:288.1""""""]",chronic granulomatous disease,"[""""""Bridges-Good syndrome"""""",""""""CGD"""""",""""""Quie syndrome"""""",""""""Congenital dysphagocytosis"""""",""""""chronic granulomatous disease""""""]"
DOID:3267,"[""""""NCI2004_11_17:C4512"""""",""""""UMLS_CUI:C0346172"""""",""""""NCI:C4512"""""",""""""DOID:3267""""""]",mucinous ovarian cystadenoma,"[""""""mucinous ovarian cystadenoma"""""",""""""mucinous cystadenoma of ovary"""""",""""""Ovarian mucinous Cystadenoma""""""]"
DOID:3269,"[""""""DOID:3269"""""",""""""NCI:C4060"""""",""""""MTHICD9_2006:620.2"""""",""""""UMLS_CUI:C0346169"""""",""""""NCI2004_11_17:C4060""""""]",ovarian cystadenoma,"[""""""ovarian cystadenoma"""""",""""""simple cystoma of the ovary"""""",""""""simple cystoma of ovary"""""",""""""Cystoma Serosum simplex""""""]"
DOID:327,"[""""""GARD:7725"""""",""""""MESH:D013595"""""",""""""NCI:C85179"""""",""""""UMLS_CUI:C0039144"""""",""""""OMIM:186700"""""",""""""DOID:327""""""]",syringomyelia,"[""""""syringomyelia""""""]"
DOID:3274,"[""""""SNOMEDCT_US_2018_03_01:35813005"""""",""""""NCI2004_11_17:C5204"""""",""""""UMLS_CUI:C0334056"""""",""""""NCI2004_11_17:C6940"""""",""""""NCI:C8365"""""",""""""DOID:3274""""""]",proliferative type fibrocystic change of breast,"[""""""Proliferating Lesion of breast without Atypia"""""",""""""Fibrocystic change, proliferative type with atypia"""""",""""""Fibrocystic disease, Proliferative type with Atypia"""""",""""""Proliferating Lesion of the breast without Atypia"""""",""""""Proliferative Fibrocystic Change""""""]"
DOID:3275,"[""""""MESH:D013945"""""",""""""DOID:3275"""""",""""""NCI:C3411"""""",""""""UMLS_CUI:C0040100""""""]",thymoma,"[""""""thymoma""""""]"
DOID:3276,"[""""""DOID:3276""""""]",obsolete thymus epithelial cancer,"[""""""Thymic Epithelium neoplasm"""""",""""""obsolete thymus epithelial cancer"""""",""""""Thymic epithelial neoplasm (morphologic abnormality)"""""",""""""epithelial neoplasm of thymus""""""]"
DOID:3277,"[""""""NCI:C4962"""""",""""""DOID:3277"""""",""""""ICD9CM:164.0"""""",""""""SNOMEDCT_US_2018_03_01:94096009"""""",""""""ICD10CM:C37"""""",""""""CSP2005:2004-8826"""""",""""""MESH:D013953"""""",""""""NCI2004_11_17:C3412""""""]",thymus cancer,"[""""""neoplasm of thymus"""""",""""""Thymic tumor"""""",""""""thymus cancer"""""",""""""thymic neoplasm""""""]"
DOID:3278,"[""""""NCI:C7386"""""",""""""UMLS_CUI:C1333383"""""",""""""DOID:3278""""""]",encapsulated thymoma,"[""""""encapsulated thymoma""""""]"
DOID:3279,"[""""""NCI2004_11_17:C6454"""""",""""""NCI:C6454"""""",""""""DOID:3279"""""",""""""UMLS_CUI:C1266091""""""]",spindle cell thymoma,"[""""""Medullary Thymoma"""""",""""""Thymoma, medullary"""""",""""""spindle cell thymoma""""""]"
DOID:3280,"[""""""UMLS_CUI:C1266092"""""",""""""DOID:3280"""""",""""""NCI:C6885""""""]",mixed type thymoma,"[""""""mixed type thymoma"""""",""""""Thymoma, mixed type""""""]"
DOID:3281,"[""""""DOID:3281""""""]",combined thymoma,"[""""""combined thymoma""""""]"
DOID:3282,"[""""""NCI:C7114"""""",""""""DOID:3282"""""",""""""NCI2004_11_17:C7114"""""",""""""UMLS_CUI:C1328042""""""]",dendritic cell thymoma,"[""""""dendritic cell thymoma"""""",""""""epithelioid Thymoma""""""]"
DOID:3283,"[""""""DOID:3283"""""",""""""NCI:C7904"""""",""""""NCI2004_11_17:C6453"""""",""""""NCI2004_11_17:C7904"""""",""""""UMLS_CUI:C0278846"""""",""""""NCI:C6453""""""]",invasive malignant thymoma,"[""""""Infiltrating Thymoma"""""",""""""Thymoma malignant Invasive"""""",""""""invasive malignant thymoma""""""]"
DOID:3284,"[""""""MESH:D013945"""""",""""""SNOMEDCT_US_2018_03_01:15949004"""""",""""""NCI:C7612"""""",""""""UMLS_CUI:C0205969"""""",""""""DOID:3284"""""",""""""NCI2004_11_17:C7612""""""]",thymic carcinoma,"[""""""thymic carcinoma"""""",""""""Thymic carcinoma"""""",""""""malignant Thymoma"""""",""""""Thymoma, malignant""""""]"
DOID:3292,"[""""""UMLS_CUI:C0276180"""""",""""""ICD10CM:B04"""""",""""""DOID:3292"""""",""""""MESH:D045908"""""",""""""ICD9CM:059.01"""""",""""""GARD:10722"""""",""""""NCI:C128421"""""",""""""SNOMEDCT_US_2018_03_01:25157001""""""]",monkeypox,"[""""""monkeypox""""""]"
DOID:3293,"[""""""DOID:3293""""""]",obsolete lumpy skin disease,"[""""""obsolete lumpy skin disease""""""]"
DOID:3295,"[""""""DOID:3295""""""]",obsolete fowlpox,"[""""""obsolete fowlpox""""""]"
DOID:3296,"[""""""DOID:3296""""""]",obsolete infectious ectromelia,"[""""""obsolete infectious ectromelia"""""",""""""Mousepox (disorder)""""""]"
DOID:3297,"[""""""DOID:3297""""""]",obsolete infectious myxomatosis,"[""""""obsolete infectious myxomatosis""""""]"
DOID:3298,"[""""""MESH:D014615"""""",""""""DOID:3298"""""",""""""UMLS_CUI:C0042214""""""]",vaccinia,"[""""""vaccinia""""""]"
DOID:3299,"[""""""DOID:3299""""""]",obsolete Yersinia pseudotuberculosis infectious disease,"[""""""Pseudotuberculosis (disorder)"""""",""""""Pseudotuberculosis"""""",""""""obsolete Yersinia pseudotuberculosis infectious disease"""""",""""""Pasteurella pseudotuberculosis infection""""""]"
DOID:3300,"[""""""DOID:3300""""""]",obsolete Yersinia infectious disease,"[""""""Yersiniosis [Ambiguous]"""""",""""""Yersiniosis (disorder)"""""",""""""obsolete Yersinia infectious disease""""""]"
DOID:3301,"[""""""SNOMEDCT_US_2018_03_01:74751003"""""",""""""DOID:3301"""""",""""""UMLS_CUI:C0206661"""""",""""""OMIM:424500"""""",""""""NCI:C3754"""""",""""""MESH:D018238""""""]",gonadoblastoma,"[""""""gonadoblastoma""""""]"
DOID:3302,"[""""""UMLS_CUI:C0008487"""""",""""""CSP2005:2000-4323"""""",""""""MESH:D002817"""""",""""""NCI:C2947"""""",""""""SNOMEDCT_US_2018_03_01:50007008"""""",""""""GARD:1303"""""",""""""DOID:3302""""""]",chordoma,"[""""""chordoma"""""",""""""notochordoma""""""]"
DOID:3303,"[""""""UMLS_CUI:C1335069"""""",""""""NCI:C7063"""""",""""""DOID:3303""""""]",notochordal cancer,"[""""""notochordal tumor"""""",""""""notochordal cancer""""""]"
DOID:3304,"[""""""DOID:3304"""""",""""""NCI:C3753"""""",""""""MESH:D018237"""""",""""""SNOMEDCT_US_2018_03_01:28307001"""""",""""""UMLS_CUI:C0206660""""""]",germinoma,"[""""""germinoma""""""]"
DOID:3305,"[""""""UMLS_CUI:C0206664"""""",""""""NCI:C3756"""""",""""""SNOMEDCT_US_2018_03_01:67830002"""""",""""""DOID:3305"""""",""""""NCI2004_11_17:C3756"""""",""""""MESH:D018243""""""]",teratocarcinoma,"[""""""mixed Embryonal carcinoma and teratoma"""""",""""""teratocarcinoma"""""",""""""Teratocarcinoma""""""]"
DOID:3306,"[""""""SNOMEDCT_US_2018_03_01:32844007"""""",""""""UMLS_CUI:C0334524"""""",""""""NCI2004_11_17:C9010"""""",""""""DOID:3306"""""",""""""NCI:C4290"""""",""""""NCI2004_11_17:C4290"""""",""""""NCI:C9010""""""]",mixed germ cell cancer,"[""""""mixed germ cell neoplasm"""""",""""""mixed germ cell cancer"""""",""""""mixed germ cell tumour"""""",""""""mixed teratoma and Seminoma"""""",""""""mixed teratoma and seminoma""""""]"
DOID:3307,"[""""""MESH:D013724"""""",""""""SNOMEDCT_US_2018_03_01:55818009"""""",""""""UMLS_CUI:C0039538"""""",""""""NCI:C3403"""""",""""""DOID:3307""""""]",teratoma,"[""""""teratoma""""""]"
DOID:3308,"[""""""MESH:D018236"""""",""""""SNOMEDCT_US_2018_03_01:28047004"""""",""""""NCI:C8880"""""",""""""GARD:5140"""""",""""""NCI:C3752"""""",""""""DOID:3308"""""",""""""UMLS_CUI:C0855159"""""",""""""UMLS_CUI:C0206659""""""]",embryonal carcinoma,"[""""""embryonal carcinoma"""""",""""""primary extragonadal embryonal carcinoma""""""]"
DOID:3309,"[""""""MESH:D009450"""""",""""""DOID:3309"""""",""""""UMLS_CUI:C0027822"""""",""""""NCI:C111963""""""]",neurodermatitis,"[""""""neurodermatitis""""""]"
DOID:331,"[""""""ICD10CM:G96.9"""""",""""""NCI:C2934"""""",""""""DOID:331"""""",""""""MESH:D002493"""""",""""""SNOMEDCT_US_2018_03_01:23853001"""""",""""""UMLS_CUI:C0007682""""""]",central nervous system disease,"[""""""central nervous system disease""""""]"
DOID:3310,"[""""""ls:IEDB"""""",""""""ICD10CM:L20.9"""""",""""""OMIM:603165"""""",""""""DOID:3310"""""",""""""ICD10CM:L20"""""",""""""MESH:D003876"""""",""""""ICD10CM:L20.81"""""",""""""EFO:0000274""""""]",atopic dermatitis,"[""""""allergic dermatitis"""""",""""""Atopic neurodermatitis"""""",""""""Atopic dermatitis"""""",""""""Besnier's prurigo"""""",""""""Allergic""""""]"
DOID:3312,"[""""""ICD9CM:296.40"""""",""""""ICD10CM:F31"""""",""""""ICD10CM:F31.9"""""",""""""DOID:3312"""""",""""""ICD9CM:296.60"""""",""""""EFO:0000289"""""",""""""CSP2005:2483-6691"""""",""""""CSP2005:2483-6684""""""]",bipolar disorder,"[""""""Manic Bipolar Affective disorder"""""",""""""Manic Depressive disorder"""""",""""""bipolar depression"""""",""""""Manic bipolar I disorder"""""",""""""Depressive-manic psych.""""""]"
DOID:3314,"[""""""DOID:3314"""""",""""""UMLS_CUI:C0206633"""""",""""""NCI:C3734"""""",""""""SNOMEDCT_US_2018_03_01:19929002"""""",""""""MESH:D018207""""""]",angiomyolipoma,"[""""""Angiomyolipoma"""""",""""""angiomyolipoma""""""]"
DOID:3315,"[""""""ICD10CM:D17.9"""""",""""""ICD10CM:D17"""""",""""""ICD9CM:214.9"""""",""""""MESH:D008067"""""",""""""ICD9CM:214"""""",""""""MESH:D018205"""""",""""""NCI:C3192"""""",""""""DOID:3315""""""]",lipoma,"[""""""Lipomatous neoplasm"""""",""""""Lipomatous tumor"""""",""""""LIPOMATOSIS, FAMILIAL MULTIPLE"""""",""""""benign tumor of Adipose tissue"""""",""""""benign lipomatous tumor""""""]"
DOID:3316,"[""""""DOID:3316"""""",""""""NCI:C6528"""""",""""""NCI:C6530"""""",""""""UMLS_CUI:C1334611"""""",""""""UMLS_CUI:C1335392""""""]",perivascular tumor,"[""""""perivascular tumor"""""",""""""malignant perivascular cancer""""""]"
DOID:3317,"[""""""UMLS_CUI:C1333962"""""",""""""NCI:C27485"""""",""""""DOID:3317""""""]",hepatic angiomyolipoma,"[""""""hepatic angiomyolipoma""""""]"
DOID:3318,"[""""""UMLS_CUI:C1333426"""""",""""""NCI:C38151"""""",""""""DOID:3318""""""]",epithelioid type angiomyolipoma,"[""""""epithelioid type angiomyolipoma""""""]"
DOID:3319,"[""""""OMIM:606690"""""",""""""DOID:3319"""""",""""""GARD:3319"""""",""""""UMLS_CUI:C0349649"""""",""""""MESH:D018192"""""",""""""NCI:C38153"""""",""""""CSP2005:4009-0064""""""]",lymphangioleiomyomatosis,"[""""""lung lymphangioleiomyomatosis"""""",""""""lymphangiomyomatosis"""""",""""""pulmonary lymphangioleiomyomatosis"""""",""""""lymphangioleiomyomatosis""""""]"
DOID:332,"[""""""NCI:C34373"""""",""""""DOID:332"""""",""""""ICD9CM:335.20"""""",""""""KEGG:05014"""""",""""""MESH:D000690"""""",""""""EFO:0000253"""""",""""""ICD10CM:G12.21"""""",""""""MTHICD9_2006:335.20""""""]",amyotrophic lateral sclerosis,"[""""""ALS"""""",""""""amyotrophic lateral sclerosis"""""",""""""motor neuron disease, bulbar"""""",""""""Lou Gehrig's disease""""""]"
